product_a_id,product_b_id,score,decision,name_a,name_b,brand_a,brand_b,retailer_a,retailer_b,price_a,price_b,dimension_a,dimension_b,explanation
3872,3926,0.7758,review,MELU - CORRETIVO LÍQUIDO COISA MAIS LINDA MADE IN 5 RRM602-1,MELU - CORRETIVO LÍQUIDO COISA MAIS LINDA MADE IN 25 RRM602-3,melu,melu,amazon_br,amazon_br,2547,2600,,,brand_match:melu; title_high:0.96; model_match:rrm602; size_match:20g; color_match:rose; shade_match:retivo; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1769,1774,0.7758,review,Papi Textil Toalha De Banho Soft Papi Friends C/Capuz Bord. 90Cm X 75Cm Contem 01 Un,Papi Textil Toalha De Banho Soft Papi Friends C/Capuz Bord. 90Cm X 75Cm Contem 01 Un,papi desde 1974,papi desde 1974,amazon_br,amazon_br,6128,6450,,,"brand_match:papi desde 1974; title_high:1.00; model_match:75cm,90cm; color_match:branco; shade_match:branco; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_size"
1748,1769,0.7755,review,Papi Textil Toalha De Banho Soft Papi Friends C/Capuz Bord. 90Cm X 75Cm Contem 01 Un,Papi Textil Toalha De Banho Soft Papi Friends C/Capuz Bord. 90Cm X 75Cm Contem 01 Un,papi desde 1974,papi desde 1974,amazon_br,amazon_br,6176,6128,,,"brand_match:papi desde 1974; title_high:1.00; model_match:75cm,90cm; color_match:branco; shade_match:branco; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_size"
2833,3908,0.7746,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N150),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),mary kay,mary kay,amazon_br,amazon_br,7500,7090,30ml,30ml,brand_match:mary kay; title_high:0.98; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:clearly_incompatible_variant
2833,3065,0.7744,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N150),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W160),mary kay,mary kay,amazon_br,amazon_br,7500,7990,30ml,30ml,brand_match:mary kay; title_high:0.96; model_match:3d; size_ambiguous; category_exact; price_close; penalty:clearly_incompatible_variant
3323,3861,0.7739,review,Base Time Wise 3D Ivory C110,Base Time Wise 3D Ivory W130,mary kay,mary kay,amazon_br,amazon_br,7500,7500,,,brand_match:mary kay; title_high:0.93; model_match:3d; size_match:40g; pack_missing_one_side; category_exact; price_close; penalty:clearly_incompatible_variant
3080,3253,0.7736,review,BASE TIME WISE 3D MARY KAY (bege n190),Base Time Wise 3D Ivory W150,mary kay,mary kay,amazon_br,amazon_br,7500,7284,,,brand_match:mary kay; title_medium:0.76; model_match:3d; size_ambiguous; shade_match:da; pack_match:2; category_exact; price_close
1697,1747,0.7733,review,Jogo de toalhas Buddemeyer Doris Banho Cinza Claro/Cinza 5 peças,Jogo de toalhas Buddemeyer Doris Banho Verde/Verde Claro 5 peças,"buddemeyer, buddemeyer","buddemeyer, buddemeyer",amazon_br,amazon_br,16929,16929,,,brand_match:buddemeyer buddemeyer; title_high:0.95; model_match:132c; size_match:68000ml; scent_match:coco; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3457,3773,0.7731,review,RUBY ROSE - Soft Blend Base Liquida F80 HBM301-8,RUBY ROSE - Soft Blend Base Liquida F70 HBM301-7,ruby rose,ruby rose,amazon_br,amazon_br,1998,2016,,,brand_match:ruby rose; title_high:0.96; model_match:hbm301; size_match:30g; color_match:rose; pack_match:9; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2638,3914,0.7726,review,Base Time Wise 3D Beige W180,Base Time Wise 3D Beige C120,mary kay,mary kay,amazon_br,amazon_br,7000,7500,,,brand_match:mary kay; title_high:0.93; model_match:3d; size_match:40g; pack_missing_one_side; category_exact; price_close; penalty:clearly_incompatible_variant
1001,1012,0.7724,review,MONDIAL Escova Secadora Mondial Golden Rose 1200W Bivolt - Es-Ju-01,"Escova Secadora InfraRed, Mondial, Azul/Golden Rose, 1200W, Bivolt - ES-01-IR",mondial,mondial,amazon_br,amazon_br,16799,15990,,,"brand_match:mondial; title_high:0.97; model_match:1200w,127v,220v; size_match:550g; color_match:rose; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
1212,1257,0.772,review,TOALHA VELOUR POR COR ROSTO 45X80CM MARINHO R7854,TOALHA VELOUR POR COR ROSTO 45X80CM BEGE R0643,camesa,camesa,amazon_br,amazon_br,2750,2650,,,brand_match:camesa; title_medium:0.86; model_match:33c; size_ambiguous; shade_match:rosto; category_exact; price_close; penalty:conflicting_global_identifier
1013,1044,0.771,review,Escova Secadora Alisadora Revlon Volumizer Plus 220v,Revlon - Escova Secadora Revlon Volumizer Plus Celebrate 127v,revlon,revlon,amazon_br,amazon_br,37240,34698,,,brand_match:revlon; title_medium:0.85; model_match:rvdr5298; size_match:750g; pack_match:2; category_exact; price_close; penalty:clearly_incompatible_variant
172,3861,0.7708,review,Base Time Wise 3D Ivory N160,Base Time Wise 3D Ivory W130,mary kay,mary kay,amazon_br,amazon_br,6984,7500,,,brand_match:mary kay; title_high:0.93; model_match:3d; size_match:40g; pack_missing_one_side; category_exact; price_close; penalty:clearly_incompatible_variant
942,952,0.7706,review,"GOKOCO Escova Secador de Cabelo Profissional 5 em 1 - Kit Modelador com Bocal, Difusor, Escova Secadora, 2 Modelador de Cachos, íons Negativos Alta Velocidade Para Secar, Alisar e Enrolar, GD031 127v Rosa","GOKOCO Escova Secador de Cabelo Profissional 5 em 1 - Kit Modelador com Bocal, Difusor, Escova Secadora, 2 Modelador de Cachos, íons Negativos Alta Velocidade Para Secar, Alisar e Enrolar, GD031 127v Branco",gokoco,gokoco,amazon_br,amazon_br,44999,44999,,,"brand_match:gokoco; title_high:0.99; model_match:127v,gd031; size_missing_both; pack_match:25; category_exact; price_close; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant"
3065,4035,0.77,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W160),Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W120),mary kay,mary kay,amazon_br,amazon_br,7990,7500,30ml,30ml,brand_match:mary kay; title_high:0.92; model_match:3d; size_ambiguous; pack_match:3; category_exact; price_close; penalty:conflicting_global_identifier
2458,3595,0.7699,review,Catharine Hill - Base Alta Cobertura Angel Wings by Pri Lessa - Cor - A2,Catharine Hill - Base Alta Cobertura Angel Wings by Pri Lessa - Cor - A3.5,catharine hill,catharine hill,amazon_br,amazon_br,7890,7101,,,brand_match:catharine hill; title_high:0.98; model_match:2022a; size_match:67g; pack_match:3; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3518,3831,0.7696,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W180),Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W100),mary kay,mary kay,amazon_br,amazon_br,7484,6390,30ml,30ml,brand_match:mary kay; title_high:0.92; model_match:3d; size_ambiguous; pack_match:2; category_exact; price_close; penalty:conflicting_global_identifier
2982,3010,0.7693,review,Eudora Soul Turbo 7.0 Ultra Resistente Máscara Cílios 10g,Eudora Soul Turbo 7.0 Máscara para Cílios 10g,eudora,eudora,amazon_br,amazon_br,,,10g,10g,"brand_match:eudora; title_high:0.94; model_match:15x,2x; size_ambiguous; pack_missing_one_side; category_exact"
1007,1049,0.7691,review,Escova Secadora Britânia Soft 4 em 1 1300W Bivolt BES13VD Bivolt,Escova Secadora Britânia BES12V Soft 1300w Bivolt,britânia,britânia,amazon_br,amazon_br,16100,15646,,,brand_match:britania; title_high:0.92; model_match:1300w; size_match:680g; pack_match:5; price_close; penalty:clearly_incompatible_variant
3071,3678,0.7688,review,Fs30 Base Stick Perfect Blend Ruby Rose Hbm300-3,Fs10 Base Stick Perfect Blend Ruby Rose Hbm300-1,ruby rose,ruby rose,amazon_br,amazon_br,1989,1850,,,brand_match:ruby rose; title_high:0.96; model_match:hbm300; size_ambiguous; color_match:rose; pack_match:4; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1050,1064,0.7688,review,Kit Prancha Chapinha Nano Titanium + Secador Profissional Potente + Modelador De Cachos Spiral Voltagem 220v,Kit Chapinha Super Nano Titanium + Secador 8600w + Modelador De Cachos Spiral 220v,titanium liss cosméticos,titanium liss cosméticos,amazon_br,amazon_br,27999,32999,,,"brand_match:titanium liss cosmeticos; title_high:0.92; model_match:220v,8600w; size_missing_both; shade_match:azul; pack_match:20; category_exact; penalty:conflicting_global_identifier"
1695,1741,0.7687,review,Buddemeyer Jogo de toalhas Florentina Banho Bege 4 peças,Buddemeyer Jogo de Toalhas Florentina Banho Azul 4 peças,buddemeyer,buddemeyer,amazon_br,amazon_br,13990,22990,,,brand_match:buddemeyer; title_high:0.95; model_match:34c; size_match:43000ml; scent_match:coco; pack_match:4; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2638,3720,0.7672,review,Base Time Wise 3D Beige W180,Base Time Wise 3D Beige N200,mary kay,mary kay,amazon_br,amazon_br,7000,7284,,,brand_match:mary kay; title_high:0.90; model_match:3d; size_match:40g; pack_missing_one_side; category_exact; price_close; penalty:clearly_incompatible_variant
4111,4342,0.7666,review,RROSE GLASS HB526/3 LAPIS SOBRANCELHA DUO ESCURO,RROSE GLASS HB526/1 LAPIS SOBRANCELHA DUO CLARO,ruby rose,ruby rose,amazon_br,amazon_br,2190,1889,,,brand_match:ruby rose; title_high:0.93; model_match:hb526; size_match:20g; color_match:rose; pack_match:8; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3831,4039,0.7663,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W100),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N190),mary kay,mary kay,amazon_br,amazon_br,6390,7000,30ml,30ml,brand_match:mary kay; title_high:0.90; model_match:3d; size_ambiguous; pack_match:2; category_exact; price_close; penalty:conflicting_global_identifier
1235,1301,0.7661,review,Karsten Toalha de Rosto Lumina Mineral com Cinza 48 X 80,KARSTEN - Toalha - ROSTO LUMINA,karsten,karsten,amazon_br,amazon_br,3490,3584,,,"brand_match:karsten; title_high:1.00; model_match:150o,23c,60oc; size_ambiguous; pack_match:48; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
2701,3720,0.7659,review,Base Time Wise 3D Beige W160,Base Time Wise 3D Beige N200,mary kay,mary kay,amazon_br,amazon_br,7400,7284,,,brand_match:mary kay; title_high:0.90; model_match:3d; size_ambiguous; pack_match:2; category_exact; price_close; penalty:clearly_incompatible_variant
88,116,0.7648,review,Hbl6000 1 Batom Satin Lip Luxe Ll10 Ruby Rose,Hbl6000 4 Batom Satin Lip Luxe Ll40 Ruby Rose,ruby rose,ruby rose,amazon_br,amazon_br,1232,,,,brand_match:ruby rose; title_high:0.96; model_match:hbl6000; size_match:20g; color_match:rose; shade_match:intensa; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
116,138,0.7648,review,Hbl6000 4 Batom Satin Lip Luxe Ll40 Ruby Rose,Hbl6000 2 Batom Satin Lip Luxe Ll20 Ruby Rose,ruby rose,ruby rose,amazon_br,amazon_br,,,,,brand_match:ruby rose; title_high:0.96; model_match:hbl6000; size_match:20g; color_match:rose; shade_match:intensa; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2411,2659,0.7638,review,RROSE GLASS HB527 CANETA DELINEADORA LIGHT BROWN,RROSE GLASS HB527 CANETA DELINEADORA DARK BROWN,ruby rose,ruby rose,amazon_br,amazon_br,1673,2100,,,brand_match:ruby rose; title_high:0.94; model_match:hb527; size_match:20g; color_match:marrom; shade_match:marrom; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
993,1003,0.7634,review,GA.MA ITALY Escova Secadora Multicabeças Marula 3D - Bivolt,GA.MA ITALY Escova Secadora Multicabeças Gold Ion 3D - Bivolt,ga.ma italy professional,ga.ma italy professional,amazon_br,amazon_br,43990,29802,,,"brand_match:ga ma italy professional; title_high:0.93; model_match:200w,3d; size_match:590g; color_match:preta; pack_match:22; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
3065,3908,0.7634,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W160),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),mary kay,mary kay,amazon_br,amazon_br,7990,7090,30ml,30ml,brand_match:mary kay; title_high:0.96; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier
2524,2638,0.7633,review,Base Time Wise 3D Beige N150,Base Time Wise 3D Beige W180,mary kay,mary kay,amazon_br,amazon_br,7400,7000,,,brand_match:mary kay; title_high:0.93; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:clearly_incompatible_variant
904,1089,0.7619,review,"SECADOR Taiff TOURMALINE 2100W 127V, preto",Secador de Cabelo Tourmaline Preto 2100W Taiff 127V,taiff,taiff,amazon_br,amazon_br,24319,26789,,,"brand_match:taiff; title_high:1.00; model_match:127v,2100w; size_missing_both; color_match:preto; shade_match:preto; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
3327,4041,0.7618,review,Pó Facial Compacto Melu RR8533 MC60 RubyRose,Pó Facial Compacto Melu RR8536 E160 RubyRose,ruby rose,ruby rose,amazon_br,amazon_br,2097,1913,,,brand_match:ruby rose; title_high:0.93; model_match:rr853; size_ambiguous; color_match:rose; shade_match:colorido; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2444,2715,0.7615,review,Melu Pó Facial Compacto RR8531 C10,Pó Facial Compacto Melu RR8532 MC50 RubyRose,ruby rose,ruby rose,amazon_br,amazon_br,1473,2097,,,brand_match:ruby rose; title_medium:0.82; model_match:rr853; size_ambiguous; color_match:rose; shade_match:colorido; pack_match:7; category_exact; penalty:conflicting_global_identifier
798,1918,0.761,review,"Secador Taiff Stylle 2000w 220v, Taiff, STYLE 334, PRETO, Pequeno","Secador 2000w 127v, Taiff, Style 333, Preto, Pequeno",taiff,taiff,amazon_br,amazon_br,17996,16731,,,brand_match:taiff; title_medium:0.90; model_match:2000w; size_match:664g; color_match:preto; shade_match:preto; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2638,2701,0.7609,review,Base Time Wise 3D Beige W180,Base Time Wise 3D Beige W160,mary kay,mary kay,amazon_br,amazon_br,7000,7400,,,brand_match:mary kay; title_high:0.96; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:clearly_incompatible_variant
3065,3804,0.7608,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W160),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),mary kay,mary kay,amazon_br,amazon_br,7990,7990,30ml,30ml,brand_match:mary kay; title_high:0.96; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier
4147,4204,0.7603,review,"BT VELVET/2X1 PRIMER/SOMBRA LÍQUIDA PALE!, Bruna Tavares",Bruna Tavares Bt Velvet/2X1 Primer/Sombra Líquida Cherry!,bruna tavares,bruna tavares,amazon_br,amazon_br,5990,5990,,,brand_match:bruna tavares; title_high:0.95; model_match:2x1; size_match:49g; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1677,1740,0.7602,review,Toalha de banho soft especial Karinho c/capuz est. 80cm x 80cm - 01 un,Toalha de banho soft especial Karinho c/capuz est. 80cm x 80cm - 01 un,papi desde 1974,papi desde 1974,amazon_br,amazon_br,2698,2698,,,"brand_match:papi desde 1974; title_high:1.00; model_match:40x28,80cm; size_missing_both; category_exact; price_close; penalty:conflicting_global_identifier"
3190,4071,0.7601,review,RROSE HBL6600 GLOSS TINT SHINE INK SI30,RROSE HBL6600 GLOSS TINT SHINE INK SI20,ruby rose,ruby rose,amazon_br,amazon_br,1889,1499,,,brand_match:ruby rose; title_high:0.97; model_match:hbl6600; size_match:20g; color_match:rose; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1702,1775,0.7599,review,Papi Textil Toalha De Banho Papi Soft C/Capuz Bord 90Cm X 75Cm Contem 01 Un,Papi Textil Toalha De Banho Papi Soft C/Capuz Bord 90Cm X 75Cm Contem 01 Un,papi desde 1974,papi desde 1974,amazon_br,amazon_br,4408,4408,,,"brand_match:papi desde 1974; title_high:1.00; model_match:75cm,90c,90cm; size_match:75000ml; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
1064,1090,0.7599,review,Kit Chapinha Super Nano Titanium + Secador 8600w + Modelador De Cachos Spiral 220v,Kit Prancha Chapinha Nano Titanium + Secador Profissional Potente + Modelador De Cachos Spiral Voltagem 110v,titanium liss cosméticos,titanium liss cosméticos,amazon_br,amazon_br,32999,27999,,,brand_match:titanium liss cosmeticos; title_medium:0.88; model_match:8600w; size_missing_both; shade_match:azul; pack_match:20; category_exact; penalty:conflicting_global_identifier
4012,4035,0.7596,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W110),Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W120),mary kay,mary kay,amazon_br,amazon_br,7500,7500,30ml,30ml,brand_match:mary kay; title_high:0.98; model_match:3d; size_ambiguous; shade_match:bronze; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
